Date,Open,High,Low,Close,Adj Close,Volume
2015-08-03,100.000000,100.209999,99.230003,100.019997,79.422440,6172500
2015-08-04,100.410004,100.500000,99.650002,99.800003,79.247757,6005300
2015-08-05,100.570000,101.000000,100.349998,100.519997,79.819473,4571300
2015-08-06,100.489998,100.599998,99.010002,99.070000,78.668098,6988000
2015-08-07,99.019997,99.070000,98.160004,98.849998,78.493393,6027900
2015-08-10,99.570000,100.059998,99.449997,99.790001,79.239792,6133500
2015-08-11,99.050003,99.339996,98.769997,99.010002,78.620430,6682600
2015-08-12,98.400002,98.730003,97.410004,98.709999,78.382202,7462400
2015-08-13,98.739998,98.980003,98.150002,98.480003,78.199593,5048000
2015-08-14,98.330002,98.830002,97.870003,98.809998,78.461609,5177300
2015-08-17,98.440002,99.879997,98.059998,99.870003,79.303314,6901800
2015-08-18,99.239998,99.680000,99.019997,99.370003,78.906296,7618800
2015-08-19,99.180000,99.989998,98.779999,99.309998,78.858650,7642400
2015-08-20,98.949997,100.120003,98.790001,98.790001,78.445747,10620400
2015-08-21,97.220001,98.519997,95.510002,95.559998,76.461403,16141500
2015-08-24,91.080002,95.209999,81.790001,92.820000,74.269005,25636300
2015-08-25,95.690002,95.699997,90.400002,90.730003,72.596710,15671100
2015-08-26,92.910004,95.220001,91.459999,95.110001,76.101326,14738300
2015-08-27,96.099998,96.400002,94.349998,96.220001,76.989494,11131200
2015-08-28,95.930000,96.290001,94.379997,95.169998,76.149345,9200300
2015-08-31,94.879997,95.169998,93.580002,93.980003,75.197166,9083500
2015-09-01,92.290001,92.889999,91.459999,92.089996,73.684898,14593500
2015-09-02,93.169998,93.470001,92.500000,93.349998,74.693085,11517400
2015-09-03,93.660004,94.089996,92.260002,92.639999,74.124962,9027200
2015-09-04,91.580002,91.879997,90.570000,91.309998,73.060791,10996800
2015-09-08,93.089996,93.980003,92.510002,93.940002,75.165176,11394100
2015-09-09,94.989998,95.160004,92.029999,92.220001,73.788925,7384500
2015-09-10,92.110001,93.480003,91.620003,92.720001,74.188980,8359500
2015-09-11,92.440002,93.000000,91.800003,92.930000,74.357048,7381300
2015-09-14,92.900002,93.910004,92.510002,93.320000,74.669098,7948700
2015-09-15,93.790001,94.750000,93.190002,94.400002,75.533241,7030700
2015-09-16,94.489998,94.820000,93.820000,94.610001,75.701279,5630400
2015-09-17,94.529999,96.190002,94.320000,94.839996,75.885284,8258000
2015-09-18,94.080002,94.720001,93.250000,93.389999,74.725060,14211100
2015-09-21,93.870003,94.599998,92.370003,93.129997,74.517044,7053700
2015-09-22,92.260002,93.440002,91.879997,93.239998,74.605064,10618700
2015-09-23,93.209999,93.699997,92.559998,92.989998,74.405029,5609300
2015-09-24,92.519997,92.940002,91.779999,92.480003,73.996979,7407600
2015-09-25,92.930000,93.129997,90.760002,91.000000,72.812752,10794400
2015-09-28,90.699997,92.070000,89.900002,91.370003,73.108803,14332800
2015-09-29,92.239998,93.839996,91.830002,93.040001,74.445030,11520000
2015-09-30,94.129997,94.470001,92.589996,93.349998,74.693085,10970100
2015-10-01,93.430000,93.849998,91.760002,93.169998,74.549049,9675900
2015-10-02,92.139999,93.970001,91.839996,93.930000,75.157143,8368100
2015-10-05,94.190002,94.820000,94.080002,94.760002,75.821281,9419200
2015-10-06,94.519997,94.660004,92.580002,93.419998,74.749100,8365200
2015-10-07,94.260002,95.419998,93.440002,94.980003,75.997314,9397300
2015-10-08,94.709999,95.199997,93.809998,95.080002,76.077301,7090700
2015-10-09,95.139999,95.959999,94.779999,95.370003,76.309380,8259700
2015-10-12,95.070000,96.470001,94.980003,95.989998,76.805443,8957900
2015-10-13,94.790001,96.230003,94.309998,95.449997,76.373367,12761900
2015-10-14,95.209999,95.959999,94.120003,94.529999,75.637253,8881900
2015-10-15,95.000000,97.349998,94.860001,97.150002,77.733635,9561900
2015-10-16,97.870003,98.309998,97.400002,98.239998,78.605782,9495300
2015-10-19,98.050003,98.199997,97.309998,97.940002,78.365730,8725400
2015-10-20,97.949997,98.250000,97.309998,97.589996,78.085686,6041800
2015-10-21,97.639999,98.220001,97.070000,97.629997,78.117661,7059800
2015-10-22,97.849998,99.809998,97.129997,99.529999,79.637962,9887900
2015-10-23,99.879997,100.879997,99.529999,100.309998,80.262062,9178900
2015-10-26,100.050003,100.279999,99.489998,99.940002,79.966003,7561600
2015-10-27,99.919998,100.900002,99.699997,100.190002,80.166039,8883200
2015-10-28,100.449997,100.480003,99.500000,100.480003,80.398087,7256300
2015-10-29,100.470001,101.529999,100.120003,101.370003,81.110199,6340700
2015-10-30,101.529999,102.120003,101.010002,101.029999,80.838165,10520300
2015-11-02,101.180000,102.339996,100.839996,102.169998,81.750313,6297900
2015-11-03,101.839996,102.300003,101.110001,101.959999,81.582268,6229200
2015-11-04,101.900002,102.389999,101.690002,101.940002,81.566284,5592300
2015-11-05,102.250000,102.489998,101.419998,102.330002,81.878365,6545600
2015-11-06,101.570000,101.919998,100.860001,101.919998,81.550285,6221100
2015-11-09,101.389999,101.589996,100.550003,100.839996,80.686134,6625900
2015-11-10,101.000000,101.760002,100.680000,101.449997,81.174217,5114200
2015-11-11,101.779999,102.360001,101.500000,101.860001,81.502274,6284700
2015-11-12,101.139999,101.610001,100.220001,100.269997,80.230057,6918700
2015-11-13,100.040001,100.940002,99.739998,99.879997,79.918007,8517500
2015-11-16,100.379997,101.290001,100.040001,101.220001,80.990196,5755800
2015-11-17,100.379997,101.709999,100.379997,101.500000,81.214233,5124000
2015-11-18,101.529999,102.800003,101.309998,102.669998,82.150406,7148400
2015-11-19,102.660004,102.680000,102.059998,102.489998,82.006378,5164500
2015-11-20,102.489998,102.800003,102.199997,102.480003,82.602837,7671500
2015-11-23,102.389999,103.000000,102.190002,102.769997,82.836578,6730600
2015-11-24,101.809998,102.790001,101.809998,102.040001,82.248184,7492400
2015-11-25,102.169998,102.330002,101.959999,101.959999,82.183678,5400800
2015-11-27,102.279999,102.620003,101.790001,102.370003,82.514175,2353800
2015-11-30,102.480003,102.480003,101.239998,101.239998,81.603333,8983700
2015-12-01,101.730003,102.489998,101.120003,102.360001,82.506119,7545700
2015-12-02,102.500000,102.930000,101.989998,102.050003,82.256226,6623500
2015-12-03,102.269997,102.370003,100.309998,100.790001,81.240623,12008700
2015-12-04,101.400002,103.000000,101.279999,102.949997,82.981659,7845400
2015-12-07,102.610001,103.489998,102.599998,103.320000,83.279930,7262900
2015-12-08,102.980003,103.239998,101.910004,102.419998,82.554451,8005400
2015-12-09,102.139999,103.339996,101.669998,102.150002,82.336830,7947000
2015-12-10,102.300003,103.339996,101.800003,102.639999,82.731812,6479300
2015-12-11,102.370003,102.370003,101.430000,101.680000,81.957985,7796500
2015-12-14,101.650002,102.290001,100.779999,102.150002,82.336830,10641500
2015-12-15,102.650002,104.690002,102.650002,104.129997,83.932800,9283200
2015-12-16,104.639999,105.489998,103.519997,105.250000,84.835564,8178800
2015-12-17,105.160004,105.260002,103.629997,103.639999,83.537842,8740800
2015-12-18,103.080002,103.080002,101.949997,101.949997,82.175621,14966000
2015-12-21,102.339996,102.919998,100.849998,101.580002,81.877403,8321900
2015-12-22,101.910004,102.879997,101.150002,102.709999,82.788246,5581600
2015-12-23,103.110001,103.669998,102.739998,103.489998,83.416924,5531700
2015-12-24,103.120003,103.910004,103.010002,103.720001,83.602348,2546300
2015-12-28,103.180000,103.470001,102.930000,103.220001,83.199295,4063000
2015-12-29,103.339996,104.190002,103.339996,104.029999,83.852188,4230000
2015-12-30,104.110001,104.339996,103.529999,103.779999,83.650696,3847800
2015-12-31,103.370003,103.620003,102.690002,102.720001,82.796303,4592600
2016-01-04,101.709999,101.809998,99.449997,100.480003,80.990746,12722800
2016-01-05,100.580002,101.440002,100.570000,100.900002,81.329292,6467200
2016-01-06,99.820000,100.970001,99.599998,100.389999,80.918213,7733800
2016-01-07,99.309998,100.089996,98.879997,99.220001,79.975151,9433100
2016-01-08,99.879997,99.940002,97.849998,98.160004,79.120750,9766700
2016-01-11,98.239998,98.629997,96.080002,97.570000,78.645172,8151400
2016-01-12,97.989998,98.629997,97.239998,98.239998,79.185234,6745000
2016-01-13,98.489998,98.980003,96.839996,97.019997,78.201859,8290700
2016-01-14,97.099998,99.470001,97.000000,98.889999,79.709183,10164300
2016-01-15,96.370003,98.000000,96.250000,97.000000,78.185745,12662200
2016-01-19,97.930000,98.410004,96.900002,97.500000,78.588753,12457800
2016-01-20,96.110001,97.279999,94.529999,95.750000,77.178185,12685200
2016-01-21,95.769997,96.639999,94.279999,95.940002,77.331345,11266400
2016-01-22,97.019997,97.089996,95.949997,96.750000,77.984245,8380000
2016-01-25,96.720001,97.690002,96.040001,96.400002,77.702118,9350200
2016-01-26,97.260002,101.339996,97.139999,101.180000,81.554962,17266600
2016-01-27,100.489998,103.379997,100.489998,102.160004,82.344910,19330500
2016-01-28,102.500000,103.040001,101.849998,102.269997,82.433571,12789500
2016-01-29,102.889999,104.750000,102.629997,104.440002,84.182671,15614600
2016-02-01,103.610001,104.790001,103.220001,104.370003,84.126251,9803700
2016-02-02,103.300003,104.260002,103.000000,103.410004,83.352432,10616300
2016-02-03,103.650002,104.379997,102.010002,104.139999,83.940849,10168600
2016-02-04,103.610001,104.089996,102.730003,103.900002,83.747398,10389000
2016-02-05,102.660004,102.769997,99.779999,100.540001,81.039124,15522200
2016-02-08,100.309998,103.510002,100.220001,102.000000,82.215927,14323800
2016-02-09,101.309998,102.239998,100.970001,101.970001,82.191750,10044500
2016-02-10,102.050003,102.910004,101.370003,101.730003,81.998306,9833100
2016-02-11,100.459999,102.019997,99.980003,101.699997,81.974152,12465800
2016-02-12,101.820000,101.980003,100.720001,101.820000,82.070847,9035000
2016-02-16,102.370003,103.050003,101.650002,102.320000,82.473877,10452800
2016-02-17,102.750000,103.239998,102.230003,102.500000,82.618950,8904000
2016-02-18,102.830002,104.680000,102.500000,104.239998,84.021461,10744600
2016-02-19,103.580002,104.680000,103.379997,104.160004,84.565422,9343300
2016-02-22,104.160004,104.750000,104.050003,104.750000,85.044441,6947000
2016-02-23,104.650002,104.790001,103.959999,104.080002,84.500488,6629200
2016-02-24,103.339996,105.080002,102.970001,104.959999,85.214951,9076100
2016-02-25,104.949997,106.389999,104.769997,106.379997,86.367775,8092500
2016-02-26,106.820000,106.919998,105.419998,105.779999,85.880653,9049400
2016-02-29,105.279999,106.199997,105.040001,105.209999,85.417908,10111100
2016-03-01,105.900002,107.239998,105.440002,107.220001,87.049767,8298500
2016-03-02,106.910004,107.410004,106.430000,107.040001,86.903633,9767000
2016-03-03,106.820000,107.000000,105.629997,106.650002,86.586998,6927200
2016-03-04,106.510002,106.980003,106.070000,106.500000,86.465218,6715700
2016-03-07,106.000000,106.919998,105.489998,106.739998,86.660042,6973500
2016-03-08,106.519997,106.769997,105.970001,106.220001,86.237907,7632900
2016-03-09,106.839996,107.019997,106.089996,106.839996,86.741257,7564200
2016-03-10,106.989998,107.480003,106.070000,107.139999,86.984810,10474700
2016-03-11,107.500000,107.989998,107.209999,107.709999,87.447594,7763800
2016-03-14,107.919998,108.300003,107.309998,107.660004,87.407005,7242800
2016-03-15,107.620003,108.349998,106.760002,107.760002,87.488197,8476600
2016-03-16,107.730003,107.779999,106.879997,107.410004,87.204041,7065100
2016-03-17,107.470001,107.599998,106.449997,106.739998,86.660042,8571100
2016-03-18,106.989998,107.839996,106.360001,107.500000,87.277107,14758300
2016-03-21,107.410004,107.750000,106.550003,107.279999,87.098488,7674700
2016-03-22,107.279999,107.629997,107.050003,107.379997,87.179665,7821700
2016-03-23,107.290001,108.830002,107.199997,108.500000,88.088997,8191300
2016-03-24,108.220001,108.610001,107.750000,108.309998,87.934715,6284500
2016-03-28,108.410004,108.900002,108.059998,108.230003,87.869766,4738100
2016-03-29,108.300003,109.250000,107.739998,109.139999,88.608589,6612800
2016-03-30,109.449997,109.559998,108.930000,108.980003,88.478691,5248200
2016-03-31,108.860001,108.980003,108.040001,108.199997,87.845421,8167700
2016-04-01,108.000000,109.290001,107.690002,109.190002,88.649185,9043200
2016-04-04,108.820000,109.099998,108.260002,108.589996,88.162064,10668900
2016-04-05,108.230003,109.839996,108.010002,108.949997,88.454315,7939000
2016-04-06,108.720001,109.500000,107.879997,109.419998,88.835907,6828700
2016-04-07,109.000000,109.620003,108.629997,109.269997,88.714119,7822900
2016-04-08,109.370003,109.639999,108.760002,109.099998,88.576096,6301600
2016-04-11,109.150002,109.620003,108.650002,108.970001,88.470573,6823900
2016-04-12,109.000000,110.239998,108.750000,109.599998,88.982056,8412300
2016-04-13,110.000000,110.349998,109.309998,109.870003,89.201263,5758300
2016-04-14,110.000000,110.290001,109.449997,109.839996,89.176888,4457100
2016-04-15,110.070000,110.400002,109.500000,110.180000,89.452934,10057900
2016-04-18,110.000000,111.099998,109.669998,110.930000,90.061859,7772500
2016-04-19,111.650002,113.949997,111.480003,112.680000,91.482651,10526400
2016-04-20,113.190002,114.190002,113.050003,113.580002,92.213333,8213400
2016-04-21,113.309998,113.730003,112.769997,113.570000,92.205215,7884500
2016-04-22,113.430000,113.750000,112.830002,113.320000,92.002251,7508700
2016-04-25,113.309998,113.550003,112.480003,113.510002,92.156509,6139900
2016-04-26,113.449997,113.559998,112.650002,112.910004,91.669365,5853600
2016-04-27,112.959999,113.199997,112.459999,112.769997,91.555702,5759300
2016-04-28,112.099998,112.709999,111.639999,112.480003,91.320251,6640000
2016-04-29,112.059998,112.220001,111.510002,112.080002,90.995506,7774500
2016-05-02,112.220001,112.790001,111.930000,112.750000,91.539474,5178800
2016-05-03,112.559998,113.099998,112.120003,112.690002,91.490768,7554500
2016-05-04,112.040001,112.540001,111.699997,112.220001,91.109146,5214600
2016-05-05,112.080002,113.099998,112.040001,112.879997,91.645012,5404300
2016-05-06,112.580002,113.050003,112.279999,112.739998,91.531342,6099900
2016-05-09,112.980003,113.989998,112.730003,113.720001,92.327003,6512700
2016-05-10,114.000000,115.000000,113.919998,114.669998,93.098289,8356400
2016-05-11,114.570000,114.760002,114.309998,114.370003,92.854721,6680700
2016-05-12,114.500000,114.760002,113.540001,114.230003,92.741051,7156300
2016-05-13,113.900002,114.089996,113.360001,113.559998,92.197083,6779900
2016-05-16,113.389999,114.629997,113.309998,114.440002,92.911537,6222900
2016-05-17,114.540001,114.559998,113.239998,113.830002,92.416283,9233900
2016-05-18,113.610001,114.029999,112.879997,113.589996,92.221451,8267900
2016-05-19,112.989998,113.040001,112.199997,112.849998,91.620659,8232200
2016-05-20,112.199997,112.919998,111.760002,112.639999,92.103058,7435200
2016-05-23,112.769997,112.820000,112.040001,112.160004,91.710602,6462300
2016-05-24,112.519997,113.500000,112.519997,112.690002,92.143997,6125300
2016-05-25,113.180000,113.730003,112.849998,113.349998,92.683640,5453800
2016-05-26,113.110001,113.320000,112.849998,112.900002,92.315689,3973600
2016-05-27,113.040001,113.339996,112.690002,113.059998,92.446526,4647000
2016-05-31,113.260002,113.629997,112.320000,112.690002,92.143997,10104700
2016-06-01,112.690002,113.059998,112.070000,112.779999,92.217552,4748900
2016-06-02,112.870003,114.650002,112.860001,114.489998,93.615784,7310800
2016-06-03,114.470001,115.389999,114.120003,114.760002,93.836563,6881700
2016-06-06,114.970001,116.000000,114.930000,115.769997,94.662407,6349400
2016-06-07,116.010002,116.230003,115.449997,115.730003,94.629723,6417400
2016-06-08,115.519997,115.949997,115.410004,115.800003,94.686958,5863800
2016-06-09,115.779999,117.190002,115.610001,117.000000,95.668152,7375500
2016-06-10,116.739998,117.230003,116.360001,117.010002,95.676338,6067400
2016-06-13,117.129997,117.639999,116.790001,116.790001,95.496452,7940900
2016-06-14,116.449997,117.180000,116.300003,117.120003,95.766281,6378400
2016-06-15,117.639999,117.739998,116.339996,116.410004,95.185738,6371400
2016-06-16,115.690002,116.889999,115.220001,116.639999,95.373810,6664300
2016-06-17,116.620003,116.669998,115.010002,115.480003,94.425316,10702200
2016-06-20,116.599998,117.139999,116.430000,116.540001,95.292023,5588200
2016-06-21,116.989998,117.150002,116.180000,116.180000,94.997673,5493500
2016-06-22,116.540001,117.209999,116.309998,116.459999,95.226616,5833800
2016-06-23,117.199997,117.379997,116.680000,117.379997,95.978874,6775900
2016-06-24,115.070000,117.120003,115.000000,115.629997,94.547943,13939500
2016-06-27,115.000000,116.639999,115.000000,116.550003,95.300171,10877400
2016-06-28,117.169998,118.370003,116.550003,118.230003,96.673889,10089600
2016-06-29,118.839996,119.410004,118.099998,119.330002,97.573349,8341500
2016-06-30,119.180000,121.410004,119.160004,121.300003,99.184181,11559900
2016-07-01,121.300003,121.540001,120.790001,121.290001,99.175980,7051400
2016-07-05,121.360001,123.230003,121.339996,122.269997,99.977295,9334100
2016-07-06,121.930000,122.660004,121.540001,122.639999,100.279846,9332400
2016-07-07,122.589996,122.809998,122.010002,122.510002,100.173561,6058700
2016-07-08,123.000000,123.099998,121.959999,122.849998,100.451569,6129900
2016-07-11,122.709999,123.449997,122.410004,122.930000,100.516991,6711600
2016-07-12,122.650002,123.199997,122.610001,122.919998,100.508804,6415900
2016-07-13,122.680000,123.400002,122.300003,123.000000,100.574196,5230800
2016-07-14,122.980003,123.739998,122.910004,123.180000,100.721397,5322700
2016-07-15,123.769997,124.300003,122.709999,123.000000,100.574196,7192800
2016-07-18,123.000000,123.220001,122.440002,123.139999,100.688690,6599200
2016-07-19,124.779999,125.750000,123.339996,125.250000,102.413994,11325700
2016-07-20,125.839996,126.070000,125.040001,125.139999,102.324059,7334600
2016-07-21,125.209999,125.739998,124.889999,125.150002,102.332237,5492600
2016-07-22,125.120003,125.349998,124.650002,125.029999,102.234108,5839200
2016-07-25,125.070000,125.129997,124.139999,124.889999,102.119614,4880600
2016-07-26,125.029999,125.550003,124.750000,125.150002,102.332237,5589900
2016-07-27,125.099998,125.230003,124.339996,124.769997,102.021500,4812600
2016-07-28,124.980003,125.000000,124.410004,124.459999,101.767998,4320400
2016-07-29,124.339996,125.320000,124.339996,125.230003,102.397636,7020900
2016-08-01,125.309998,125.709999,125.099998,125.400002,102.536644,4615100
2016-08-02,125.650002,125.900002,124.480003,124.849998,102.086906,7158700
2016-08-03,125.000000,125.000000,123.690002,123.900002,101.310158,5310600
2016-08-04,124.239998,124.389999,123.639999,123.860001,101.277420,4728200
2016-08-05,124.379997,124.379997,123.760002,124.239998,101.588120,5146900
2016-08-08,124.000000,124.150002,123.230003,123.650002,101.105705,5232500
2016-08-09,123.910004,124.000000,123.330002,123.430000,100.925819,3941500
2016-08-10,123.589996,123.779999,123.239998,123.360001,100.868561,4333500
2016-08-11,123.849998,124.139999,123.470001,123.769997,101.203812,4052000
2016-08-12,123.470001,123.769997,122.949997,123.220001,100.754097,4234800
2016-08-15,123.120003,123.269997,122.279999,122.309998,100.010010,6469500
2016-08-16,122.110001,122.320000,120.059998,120.330002,98.391029,11289100
2016-08-17,120.500000,121.330002,119.849998,121.309998,99.192337,10442800
2016-08-18,121.169998,121.389999,119.900002,120.720001,98.709908,8728000
2016-08-19,119.910004,119.989998,119.320000,119.919998,98.709915,7798300
2016-08-22,119.900002,119.900002,118.949997,119.129997,98.059647,6544900
2016-08-23,119.669998,119.959999,119.019997,119.440002,98.314812,5603200
2016-08-24,119.480003,119.610001,118.620003,118.709999,97.713943,6303900
2016-08-25,118.860001,119.209999,118.330002,118.570000,97.598679,5566000
2016-08-26,118.839996,119.739998,118.559998,119.040001,97.985573,6482700
2016-08-29,119.300003,120.129997,119.059998,119.919998,98.709915,5074900
2016-08-30,120.669998,120.669998,119.260002,119.470001,98.339485,3820500
2016-08-31,119.540001,119.620003,119.010002,119.339996,98.232491,5693100
2016-09-01,119.190002,119.389999,118.599998,119.080002,98.018509,4551800
2016-09-02,119.360001,119.809998,118.900002,119.320000,98.216042,5806400
2016-09-06,119.779999,119.970001,119.360001,119.750000,98.569984,5280700
2016-09-07,119.839996,119.949997,119.440002,119.610001,98.454758,4753800
2016-09-08,119.370003,119.820000,119.139999,119.470001,98.339485,4833000
2016-09-09,119.029999,119.160004,118.180000,118.230003,97.318810,7957300
2016-09-12,117.760002,119.449997,117.379997,119.160004,98.084358,7239800
2016-09-13,118.419998,118.830002,117.489998,117.610001,96.808487,7957900
2016-09-14,117.849998,118.330002,117.459999,117.860001,97.014259,6124900
2016-09-15,117.809998,118.940002,117.320000,118.629997,97.648064,5812100
2016-09-16,118.510002,119.139999,118.120003,118.250000,97.335297,12408800
2016-09-19,118.360001,118.660004,117.639999,117.660004,96.849663,5457600
2016-09-20,118.169998,118.239998,117.690002,117.949997,97.088341,5187700
2016-09-21,117.949997,119.000000,117.639999,118.910004,97.878555,6337300
2016-09-22,119.250000,119.839996,119.139999,119.459999,98.331284,5340500
2016-09-23,119.410004,119.599998,118.709999,118.809998,97.796234,4773000
2016-09-26,118.629997,118.639999,117.559998,117.779999,96.948410,5998900
2016-09-27,118.389999,119.220001,117.720001,119.220001,98.133720,5349500
2016-09-28,119.050003,119.519997,118.809998,119.389999,98.273674,5076100
2016-09-29,118.879997,119.269997,117.040001,117.269997,96.528625,6190200
2016-09-30,117.779999,118.620003,117.389999,118.129997,97.236519,7941100
2016-10-03,118.000000,119.010002,117.430000,118.809998,97.796234,6098600
2016-10-04,118.839996,119.480003,118.279999,118.820000,97.804482,5733900
2016-10-05,119.220001,119.440002,118.599998,119.180000,98.100800,5778700
2016-10-06,118.500000,118.849998,117.919998,118.750000,97.746849,4448500
2016-10-07,119.169998,119.570000,118.690002,119.239998,98.150200,4799300
2016-10-10,119.510002,120.199997,119.349998,119.800003,98.611153,3657000
2016-10-11,119.410004,119.629997,117.059998,117.639999,96.833183,6394200
2016-10-12,117.959999,118.430000,117.500000,117.970001,97.104790,4685200
2016-10-13,117.540001,119.199997,117.279999,118.260002,97.343506,7387400
2016-10-14,118.500000,118.800003,117.559998,117.559998,96.767326,5640500
2016-10-17,117.500000,118.550003,117.500000,118.489998,97.532829,6956400
2016-10-18,117.379997,118.480003,115.160004,115.410004,94.997597,12598300
2016-10-19,115.570000,115.889999,114.459999,114.589996,94.322617,7400900
2016-10-20,114.830002,115.699997,114.589996,114.870003,94.553093,6973000
2016-10-21,114.110001,114.239998,112.989998,113.440002,93.376007,8422000
2016-10-24,113.930000,114.190002,113.440002,113.610001,93.515968,6141900
2016-10-25,113.639999,114.160004,113.089996,113.959999,93.804047,5595000
2016-10-26,113.639999,115.220001,113.599998,114.559998,94.297935,6429200
2016-10-27,114.980003,116.550003,114.790001,115.699997,95.236320,7548700
2016-10-28,115.820000,115.910004,114.570000,115.330002,94.931740,8813300
2016-10-31,115.279999,116.230003,114.500000,115.989998,95.474998,8552500
2016-11-01,114.760002,115.940002,114.629997,115.339996,94.939987,7591900
2016-11-02,115.519997,115.760002,114.830002,114.860001,94.544876,6591300
2016-11-03,114.879997,115.440002,114.750000,115.029999,94.684799,6227100
2016-11-04,115.040001,115.940002,115.040001,115.110001,94.750626,7160600
2016-11-07,115.889999,116.720001,115.839996,116.660004,96.026505,6398200
2016-11-08,116.480003,117.570000,116.470001,117.050003,96.347534,6675300
2016-11-09,120.000000,122.500000,118.099998,120.309998,99.030930,16220000
2016-11-10,120.769997,121.099998,119.019997,119.540001,98.397118,11904500
2016-11-11,119.489998,119.489998,118.129997,118.470001,97.516380,8134800
2016-11-14,118.580002,118.989998,116.500000,116.599998,95.977127,10054900
2016-11-15,116.400002,116.690002,115.820000,116.320000,95.746628,7446700
2016-11-16,116.650002,116.779999,116.080002,116.360001,95.779572,6594800
2016-11-17,116.680000,116.680000,116.120003,116.570000,95.952431,5730300
2016-11-18,115.790001,115.919998,114.809998,115.360001,95.612617,7717800
2016-11-21,115.440002,115.680000,114.800003,115.000000,95.314247,5843300
2016-11-22,114.589996,115.000000,112.269997,112.739998,93.441086,11649700
2016-11-23,112.250000,113.430000,111.559998,113.070000,93.714615,7892600
2016-11-25,113.599998,114.230003,113.379997,114.129997,94.593155,3433300
2016-11-28,113.790001,114.120003,113.050003,113.129997,93.764336,9065700
2016-11-29,112.949997,113.410004,112.169998,112.480003,93.225616,7799600
2016-11-30,112.190002,112.519997,111.300003,111.300003,92.247597,11178500
2016-12-01,111.360001,111.540001,111.000000,111.379997,92.313911,8143300
2016-12-02,111.720001,112.529999,111.440002,111.959999,92.794617,6167700
2016-12-05,112.400002,112.419998,111.730003,111.940002,92.778046,5451600
2016-12-06,112.239998,113.199997,111.849998,112.059998,92.877495,6530400
2016-12-07,111.889999,111.889999,109.320000,111.099998,92.081833,11761100
2016-12-08,110.540001,111.199997,109.930000,110.989998,91.990662,7774900
2016-12-09,111.410004,112.430000,111.199997,112.260002,93.043251,7672100
2016-12-12,112.690002,115.400002,112.580002,115.360001,95.612617,9544600
2016-12-13,115.529999,115.970001,115.010002,115.889999,96.051880,7051600
2016-12-14,116.120003,117.300003,114.580002,114.989998,95.305946,9378700
2016-12-15,115.330002,115.919998,114.889999,115.889999,96.051880,6738100
2016-12-16,116.410004,116.459999,115.459999,115.879997,96.043587,11291100
2016-12-19,116.070000,116.660004,115.940002,116.019997,96.159622,6310800
2016-12-20,115.980003,116.250000,114.910004,115.660004,95.861252,5715200
2016-12-21,116.199997,116.199997,114.739998,115.309998,95.571159,5907600
2016-12-22,115.000000,115.529999,113.879997,115.440002,95.678925,4602300
2016-12-23,115.400002,116.320000,115.300003,115.959999,96.109901,2992500
2016-12-27,115.889999,116.000000,115.379997,115.910004,96.068443,3232600
2016-12-28,115.879997,116.160004,115.050003,115.099998,95.397133,3278300
2016-12-29,115.230003,115.870003,115.010002,115.489998,95.720345,2993600
2016-12-30,115.800003,115.989998,114.980003,115.209999,95.488289,5506700
2017-01-03,115.779999,116.000000,115.230003,115.839996,96.010429,5953000
2017-01-04,115.500000,116.230003,115.309998,115.650002,95.852966,5828900
2017-01-05,116.000000,116.970001,115.440002,116.860001,96.855843,6217200
2017-01-06,116.669998,117.000000,115.760002,116.300003,96.391693,5221400
2017-01-09,116.349998,116.610001,115.889999,116.279999,96.375114,5457500
2017-01-10,116.029999,117.000000,115.870003,116.160004,96.275658,5312800
2017-01-11,116.080002,116.250000,114.019997,114.730003,95.090446,8887200
2017-01-12,114.269997,114.730003,113.370003,114.620003,94.999260,6627300
2017-01-13,114.940002,115.019997,114.440002,114.599998,94.982697,4935200
2017-01-17,113.940002,115.050003,113.669998,114.870003,95.206497,6255400
2017-01-18,114.870003,115.099998,114.410004,114.699997,95.065575,5014600
2017-01-19,114.680000,114.900002,113.919998,114.199997,94.651199,5540800
2017-01-20,114.489998,115.029999,114.080002,114.150002,94.609764,7502400
2017-01-23,114.510002,114.769997,113.800003,113.910004,94.410828,7989800
2017-01-24,112.910004,113.300003,111.150002,111.760002,92.628860,12450300
2017-01-25,111.930000,112.800003,110.760002,112.800003,93.490852,9385500
2017-01-26,112.000000,112.839996,111.599998,111.839996,92.695160,10164300
2017-01-27,112.000000,113.540001,111.900002,113.379997,93.971542,8886100
2017-01-30,113.400002,113.599998,112.849998,113.129997,93.764336,6969400
2017-01-31,112.790001,113.400002,112.430000,113.250000,93.863808,8713400
2017-02-01,112.480003,113.320000,112.470001,113.230003,93.847229,7082300
2017-02-02,112.820000,113.620003,112.769997,113.570000,94.129036,7826300
2017-02-03,113.500000,113.660004,112.660004,113.639999,94.187042,7267600
2017-02-06,113.459999,113.589996,112.620003,113.400002,93.988136,6178400
2017-02-07,113.599998,113.620003,113.050003,113.480003,94.054428,5507900
2017-02-08,113.300003,113.690002,113.150002,113.400002,93.988136,5272000
2017-02-09,113.400002,114.650002,113.400002,114.080002,94.551743,5854600
2017-02-10,114.320000,115.989998,114.230003,115.239998,95.513145,6438500
2017-02-13,115.279999,116.120003,115.220001,115.879997,96.043587,5710800
2017-02-14,115.440002,116.400002,115.320000,116.360001,96.441429,5539100
